"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","concentrations$NH3_ug","concentrations$NH3_bg","Flux","Flux_original","hours","time_diff","Flux_kg_s","Flux_kg_original","Emission_kg","Emission_kg_original","Emission_kg_non_na_original","Cumulative_Emission","Cumulative_Emission_original","total_slurry_kg","total_TAN","Emission_applied_N","Emission_applied_N_no_gap","Cumulative_Emission_applied_N","Cumulative_Emission_applied_N_no_gap","Flux_mg_min"
219,"CRDS_1","Plot1",1.5,731.834716796875,37.6065628957842,0.895427085002449,35.8515368159734,39.361588975595,-2.06659457996755,0.0745394346490995,-2.21269095562405,-1.92049820431105,0.228593500968322,0.0469138763480932,0.136642880002132,0.320544121934513,0.42081948932458,0.017350567179693,0.386812590929512,0.454826387719648,22728,230.979391059486,3337.4,38.24,1.68403091108967,0.0135544,-5.6,0.04686,5.612,5.713,1.391,1.87,287.3,0.13,1e+05,76,2024-09-23 01:00:00,0.0383605573430838,NA,1.39067256091169,NA,NA,0.124919794860585,9.03971885336281,100694.634325616,2,0.0468564676958151,0.4,0.5,0.02,1.104,3.602,4.767858462,3.627423509,1.229548799568,NA,108.5,1800,8.99826497519782e-07,NA,0.00161968769553561,NA,0,0.804226009287873,0.604703227422899,2561.42150878906,6.40058252302246,0.025305316972474,0,10.3336629223939,9.44762801272888,0.0737729279740798
220,"CRDS_1","Plot1",1.5,731.834716796875,5.0305735750049,0.130848837521114,4.77411146188728,5.28703568812252,-0.619391347844648,0.0375235812961539,-0.692937105936687,-0.545845589752608,0.0902919927302924,0.0223255388203023,0.0465342110731167,0.134049774387468,0.189344324883188,0.0110714342295852,0.167644449885796,0.211044199880579,17532,43.0806354095368,192,26.21,2.82867792417813,0.0443602,2.3,0.06236,5.257,3.772,1.914,1.87,123.223,0.13,1e+05,74,2024-09-23 01:30:00,-3.25597201331005,NA,1.91431338221281,NA,3.77158890879145,0.377129383158673,9.27074563760796,100599.308466803,2,0.0623574504400809,0.4,0.5,0.02,1.914,NA,6.316445725,3.307684045,1.23918257908264,NA,109,1800,9.06876831822564e-07,NA,0.00163237829728062,NA,0,0.805858387585154,0.604703227422899,2561.42150878906,6.40058252302246,0.0255035895781214,0,10.354637681841,9.44762801272888,0.0743509547449583
221,"CRDS_1","Plot1",1.5,731.834716796875,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0.0155849,NA,6.809e-05,13.79,8.715,4.711,1.869,111.644,0.131,1e+05,76,2024-09-23 02:00:00,-2.53179323005041,NA,4.71131391080106,NA,NA,0.398211050260264,9.06560138809382,100555.516599886,2,6.80863441583422e-05,0.4,0.5,0.02,4.711,NA,6.950406547,3.165104214,1.24881635859728,NA,109.5,1800,9.13927166125346e-07,NA,0.00164506889902562,NA,0,0.807503456484179,0.604703227422899,2561.42150878906,6.40058252302246,0.0257018621837688,0,10.3757755054009,9.44762801272888,0.0749289815158369
222,"CRDS_1","Plot1",1.5,731.834716796875,2.43743185797056,0.0996870373738655,2.24204649009359,2.63281722584752,-0.086663288048244,0.0130560632075936,-0.11225301144702,-0.0610735646494682,0.148663066058357,0.0209356368548375,0.107629475168501,0.189696656948214,0.0715284849207976,0.00726037251316398,0.0572982440411516,0.0857587258004435,7220,45.6164958448753,113.2,25.81,1.81005222082632,0.0322917,NA,0.01584,4.018,6.23,2.235,1.869,108.296,0.131,1e+05,76,2024-09-23 02:30:00,-2.07437602107089,NA,2.23487989009388,4.01844977607331,NA,0.385134019732898,8.64740233329767,100572.375040137,2,0.0158419047381267,0.4,0.5,0.02,2.235,NA,7.038969897,3.22251022,1.25845013811192,NA,110,1800,9.20977500428127e-07,NA,0.00165775950077063,NA,0,0.80916121598495,0.604703227422899,2561.42150878906,6.40058252302246,0.0259001347894161,0,10.3970763930737,9.44762801272888,0.0755070082867154
223,"CRDS_1","Plot1",1.5,731.834716796875,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0.0201356,NA,0.02122,4.72,6.069,2.173,1.869,143.937,0.131,1e+05,69,2024-09-23 03:00:00,-1.79943791785038,NA,2.17285244252949,NA,NA,0.225425792656825,8.19431181091034,100853.304028248,2,0.0212238534688212,0.4,0.5,0.02,2.173,NA,6.99840721,3.554806858,1.26808391762657,NA,110.5,1800,9.28027834730909e-07,NA,0.00167045010251564,NA,0,0.810831666087466,0.604703227422899,2561.42150878906,6.40058252302246,0.0260984073950635,0,10.4185403448593,9.44762801272888,0.0760850350575939
224,"CRDS_1","Plot1",1.5,731.834716796875,19.9657480784968,0.665580279348451,18.6612189124384,21.2702772445551,-2.76808730688687,0.0979470131673958,-2.96006224870794,-2.57611236506581,0.443030491474739,0.0581402799450554,0.329076257456016,0.556984725493461,0.164699006437808,0.00998287578617586,0.14513269260869,0.184265320266926,12289,189.291179103263,573.4,16.32,1.9650258760859,0.0237606,9.3,0.05835,4.265,4.251,0.637,1.869,151.264,0.131,1e+05,67,2024-09-23 03:30:00,-0.123868140323478,NA,0.63747441994039,4.26537278361833,4.25079703611018,0.205926385852968,7.5994770482279,100808.737652528,2,0.058353246209194,0.4,0.5,0.02,0.637,2.925,6.961054179,3.671957438,1.27771769714121,NA,111,1800,9.35078169033691e-07,NA,0.00168314070426064,NA,0,0.812514806791726,0.604703227422899,2561.42150878906,6.40058252302246,0.0262966800007109,0,10.4401673607577,9.44762801272888,0.0766630618284724
225,"CRDS_1","Plot1",1.5,731.834716796875,15.1966627891881,0.789050670153039,13.650133174879,16.7431924034972,-2.16607558092137,0.116583071354192,-2.39457696770988,-1.93757419413287,-0.0569703915388604,0.0659234111764343,-0.186179467099061,0.0722386840213399,0.143132782656062,0.0128298817644424,0.117986372105588,0.168279193206535,6492,270.555622304375,1290.9,10.14,0.478533994697779,0.0175545,-2.6,0.01232,5.705,9.489,0.856,1.869,166.735,0.131,1e+05,61,2024-09-23 04:00:00,0.182380804345,NA,0.856095028977256,NA,NA,0.220404570829216,7.18309615173793,100647.834667251,2,0.0123166052011956,0.4,0.5,0.02,0.584,3.058,6.838784934,3.471222651,1.28735147665585,NA,111.5,1800,9.42128503336473e-07,NA,0.00169583130600565,NA,0,0.814210638097732,0.604703227422899,2561.42150878906,6.40058252302246,0.0264949526063583,0,10.4619574407689,9.44762801272888,0.077241088599351
226,"CRDS_1","Plot1",1.5,731.834716796875,6.29643002599192,0.519663331310957,5.27789628444267,7.31496376754116,-1.34108148342582,0.100090771634306,-1.53725816549046,-1.14490480136118,0.129678775434043,0.0453938391480028,0.0407074086953846,0.2186501421727,0.0411138039457402,0.00878749317496211,0.0238904253406855,0.0583371825507949,3766,225.869410515135,453.6,22.34,0.799612797533054,0.0226948,5.2,0.01476,6.039,8.189,0.668,1.869,129.634,0.131,1e+05,73,2024-09-23 04:30:00,-0.192356014909093,NA,0.667555334975511,NA,NA,0.274673363503071,6.80158235443881,100616.53271266,2,0.0147596377877676,0.4,0.5,0.02,0.668,2.872,6.884307187,3.313537413,1.29698525617049,NA,112,1800,9.49178837639254e-07,NA,0.00170852190775066,NA,0,0.815919160005483,0.604703227422899,2561.42150878906,6.40058252302246,0.0266932252120056,0,10.483910584893,9.44762801272888,0.0778191153702295
227,"CRDS_1","Plot1",1.5,731.834716796875,70.1838293852694,1.17203378403434,67.8866575754688,72.4810011950701,-6.17704746537843,0.171931374355319,-6.51403084569517,-5.84006408506168,-0.204627062248033,0.131063822453518,-0.461510543190521,0.0522564186944546,0.379233041903417,0.0205122462397507,0.339029291414716,0.419436792392117,48401,234.291830747299,1120.4,15.36,2.80414417074094,0.0357788,15.5,0.4904,4.27,3.117,0.489,1.869,158.759,0.131,1e+05,64,2024-09-23 05:00:00,-0.253694344975493,NA,0.489354970619114,4.27014434052183,3.11748445776768,0.119655278728675,6.3831276712328,100596.657534247,2,NA,0.4,0.5,0.02,0.489,3.459,7.476580399,4.042328897,1.30661903568513,NA,112.5,1800,9.56229171942036e-07,NA,0.00172121250949566,NA,0,0.817640372514978,0.604703227422899,2561.42150878906,6.40058252302246,0.026891497817653,0,10.5060267931299,9.44762801272888,0.078397142141108
228,"CRDS_1","Plot1",1.5,731.834716796875,16.1138326037303,0.565546513296152,15.0053683894966,17.222296817964,-2.3011891639306,0.096451347173167,-2.49023261878804,-2.11214570907316,0.465626344405827,0.0513801445589255,0.364921892646792,0.566330796164861,0.22684989585419,0.0126714673686749,0.202013975572155,0.251685816136224,12302,171.461859860185,1572.8,30.74,0.943345372141508,0.0196715,-7.7,0.01602,5.805,6.98,1.142,1.869,140.749,0.131,1e+05,70,2024-09-23 05:30:00,0.0843686560507308,NA,1.1421928462877,NA,NA,0.234049246390808,6.4101835623356,100553.828122183,2,0.0160188023505009,0.4,0.5,0.02,0.952,3.061,7.878194113,3.957080872,1.31625281519978,NA,113,1800,9.63279506244818e-07,NA,0.00173390311124067,NA,0,0.819374275626219,0.604703227422899,2561.42150878906,6.40058252302246,0.0270897704233004,0,10.5283060654796,9.44762801272888,0.0789751689119866
229,"CRDS_1","Plot1",1.5,731.834716796875,36.4590658928157,0.482883002814688,35.512621143007,37.4055106426245,-1.38467012041069,0.0462073332982531,-1.47523592568418,-1.29410431513719,-0.0611186043666595,0.0645026370992961,-0.187542980200148,0.0653057714668289,0.887521039274321,0.0233550278255296,0.841745471821613,0.933296606727028,59508,86.4989530819386,1341.2,38.95,0.966079560311518,0.034895,-3.4,0.4952,3.179,3.675,1.439,1.868,31.244,0.132,1e+05,71,2024-09-23 06:00:00,1.08756635204881,NA,1.4386342946688,3.17905357613935,3.67537717991918,0.115848293459115,6.75125804711397,100515.410897321,2,NA,0.4,0.5,0.02,1.04,3.338,8.907063506,4.080488291,1.32588659471442,NA,113.5,1800,9.70329840547599e-07,NA,0.00174659371298568,NA,0,0.821120869339205,0.604703227422899,2561.42150878906,6.40058252302246,0.0272880430289478,0,10.5507484019422,9.44762801272888,0.0795531956828651
230,"CRDS_1","Plot1",1.5,731.834716796875,38.2182719178704,0.408383211550156,37.4178458431717,39.0186979925691,-1.25010530814481,0.0667362755961183,-1.38090758797567,-1.11930302831394,-0.000149005583117601,0.0419126560110318,-0.0822972961648096,0.0819992849985744,0.932762333586531,0.0239449211156283,0.885830582536334,0.979694084636729,83436,78.9198918931876,2673.7,69.06,1.02310527568311,0.0391825,-6.7,0.6584,4.296,2.808,1.562,1.868,100.471,0.132,1e+05,78,2024-09-23 06:30:00,0.777042336921769,NA,1.56154119800241,4.2962825495861,2.80818598149501,0.102159690012642,7.41031772754957,100486.363147903,2,NA,0.4,0.5,0.02,1.276,4.578,9.735183558,4.144287146,1.33552037422906,NA,114,1800,9.77380174850381e-07,NA,0.00175928431473069,NA,0,0.822880153653935,0.604703227422899,2561.42150878906,6.40058252302246,0.0274863156345951,0,10.5733538025175,9.44762801272888,0.0801312224537436
231,"CRDS_1","Plot1",1.5,731.834716796875,4.62224379837485,0.0977060252911282,4.430741189829,4.81374640692071,-0.829990611333625,0.0306032842912822,-0.889972672361985,-0.770008550305265,0.392490710637555,0.0276278656873293,0.338340433498418,0.446640987776692,0.437116808061135,0.0182328842399683,0.40138057907357,0.4728530370487,27881,20.191291560561,89,22.77,3.05728300427696,0.086019,43.7,0.03528,3.623,3.383,1.738,1.868,126.463,0.132,1e+05,73,2024-09-23 07:00:00,-1.25880504018759,0.0860190361828469,1.73812291682243,3.62287443745662,3.38251220873238,0.853605219689614,8.65582941260356,100464.121756487,2,0.0352798345406633,0.4,0.5,0.02,1.738,9.32,9.875676085,3.65804564,1.3451541537437,1.3451541537437,114.5,1800,9.84430509153163e-07,9.84430509153163e-07,0.00177197491647569,0.00177197491647569,0.00177197491647569,0.824652128570411,0.606475202339375,2561.42150878906,6.40058252302246,0.0276845882402425,0.0276845882402425,10.5961222672057,9.47531260096912,0.0807092492246222
232,"CRDS_1","Plot1",1.5,731.834716796875,3.17698303800169,0.0828749041658159,3.01454924455392,3.33941683144946,-0.625437014376083,0.0258896341122653,-0.676180378994834,-0.574693649757333,0.284610310383171,0.021403258543535,0.242660186731579,0.326560434034762,0.319381627312377,0.0127498507698009,0.294392076527642,0.344371178097112,17213,18.6293150525765,72.5,21.85,2.06234499395312,0.0732745,-31.1,0.01265,4.017,3.948,1.927,1.868,131.294,0.132,1e+05,73,2024-09-23 07:30:00,1.09606283761719,0.0732744920212326,1.9273298604968,4.01746710860526,3.94812187767786,0.915030232716726,9.60846326196757,100452.68866918,2,0.012648435403057,0.4,0.5,0.02,1.823,NA,9.516007034,3.31354546,1.53644750607378,NA,115,1800,1.12442562548077e-06,NA,0.00202396612586539,NA,0,0.826676094696276,0.606475202339375,2561.42150878906,6.40058252302246,0.0316215925438868,0,10.6221286179945,9.47531260096912,0.0921868503644271
233,"CRDS_1","Plot1",1.5,731.834716796875,3.39918939893889,0.0939571188790484,3.2150346008783,3.58334419699948,-0.634668057623539,0.0281536130963271,-0.689848793221704,-0.579487322025374,0.330056596521891,0.046911172532922,0.2381112750002,0.422001918043582,0.419539527630447,0.0180816016170231,0.384099810724254,0.45497924453664,22773,15.514490844421,63.6,20.16,2.3432810440386,0.09498,-38.1,0.0329,3.344,3.678,1.866,1.868,137.107,0.132,1e+05,71,2024-09-23 08:00:00,1.95376855876852,0.0949799821130012,1.86583500206018,3.34356274832244,3.67783531023013,0.959067476344795,10.3024489941249,100452.697169307,2,0.032901270567047,0.4,0.5,0.02,1.783,9.967,8.999024277,3.126105867,1.72774085840387,1.72774085840387,115.5,1800,1.26442074180838e-06,1.26442074180838e-06,0.00227595733525509,0.00227595733525509,0.00227595733525509,0.828952052031532,0.60875115967463,2561.42150878906,6.40058252302246,0.0355585968475311,0.0355585968475311,10.651372854884,9.51087119781665,0.103664451504232
234,"CRDS_1","Plot1",1.5,731.834716796875,2.64028942444086,0.0536101228525119,2.53521424263779,2.74536460624392,-0.796871408414641,0.029267338690574,-0.854235032487361,-0.739507784341921,0.453887728457611,0.0336095740613849,0.38801337643385,0.519762080481373,0.498872592614245,0.0190610649795915,0.461513139557205,0.536232045671285,28465,11.0146601089057,45.9,22.87,3.01673486040299,0.1708164,-28.2,0.04315,3.067,3.508,1.654,1.868,126.633,0.132,1e+05,73,2024-09-23 08:30:00,15.4151799319325,0.170816396289697,1.65374118310629,3.06745489842699,3.50801369445778,1.60896909116226,11.1069195951238,100466.629838192,2,0.0431529671460811,0.4,0.5,0.02,1.557,7.067,8.379845272,3.137616892,1.98547489963535,1.98547489963535,116,1800,1.45303946088194e-06,1.45303946088194e-06,0.0026154710295875,0.0026154710295875,0.0026154710295875,0.831567523061119,0.611366630704217,2561.42150878906,6.40058252302246,0.0408630155174131,0.0408630155174131,10.6849795720144,9.55173421333407,0.119128493978121
235,"CRDS_1","Plot1",1.5,731.834716796875,1.89496593762377,0.0399326440546476,1.81669844613784,1.97323342910971,-0.881632811812442,0.0292465604366738,-0.938955710762929,-0.824309912861955,0.364715188290137,0.0264681721764834,0.31283789617704,0.416592480403233,0.441725802911859,0.015664966058338,0.411022661994853,0.472428943828864,23295,8.98105602060528,33.7,22.45,2.63706146533296,0.208685,-34.1,0.03702,3.074,3.23,1.494,1.868,128.882,0.132,1e+05,73,2024-09-23 09:00:00,23.2886013790216,0.208684977837544,1.49400880042627,3.07376431542047,3.22971160804493,2.04558477291441,11.3697836837794,100419.496922475,2,0.0370211005759914,0.4,0.5,0.02,1.42,5.708,7.915183035,3.316935507,2.42655946299809,2.42655946299809,116.5,1800,1.77584045739398e-06,1.77584045739398e-06,0.00319651282330917,0.00319651282330917,0.00319651282330917,0.834764035884428,0.614563143527526,2561.42150878906,6.40058252302246,0.0499409672762054,0.0499409672762054,10.7260522128662,9.60167518061027,0.145593567779885
236,"CRDS_1","Plot1",1.5,731.834716796875,1.64984394232661,0.0377387550375092,1.57587644634648,1.72381143830674,-0.635285236023112,0.0263375498030916,-0.68690650989,-0.583663962156224,0.341956712344403,0.0268167156335413,0.289396279339849,0.394517145348957,0.40249673780042,0.0149683258498989,0.373159003128695,0.431834472472146,20900,8.22912918660287,33,21.05,2.3017527119535,0.1909821,-21.7,0.02928,3.259,3.631,1.74,1.867,134.437,0.133,1e+05,72,2024-09-23 09:30:00,28.0897544023811,0.190982053451184,1.7395827324515,3.25866291158047,3.63101208064791,1.98395022193668,11.5248896156984,100444.544775854,2,0.0292845002468338,0.4,0.5,0.02,1.612,7.695,7.32100298,3.522761824,2.30218207829022,2.30218207829022,117,1800,1.68481676928036e-06,1.68481676928036e-06,0.00303267018470465,0.00303267018470465,0.00303267018470465,0.837796706069133,0.617595813712231,2561.42150878906,6.40058252302246,0.0473811590397646,0.0473811590397646,10.7650196064616,9.64905633965004,0.138130924697413
237,"CRDS_1","Plot1",1.5,731.834716796875,3.27026391167282,0.0572543079680238,3.15804617183851,3.38248165150713,-1.22407396033093,0.0399282259317086,-1.30233279235022,-1.14581512831165,0.600983169217801,0.0363628789643669,0.529712373428447,0.672253965007156,0.548047322709154,0.0173307663669161,0.514079233663733,0.582015411754575,34740,12.6075652934345,62.3140171929262,25.24,3.44460390573633,0.1859602,-19.5,0.05673,3.35,3.334,1.526,1.867,121.062,0.133,1e+05,74,2024-09-23 10:00:00,28.8003718399275,0.185960177915679,1.52555250676564,3.35021511193595,3.33382202884357,1.62433845099702,11.7898497204511,100461.286991204,2,0.0567295374410671,0.4,0.5,0.02,1.403,5.559,6.832343391,3.66072344,0.969836085607427,0.969836085607427,117.5,1800,7.09759717049901e-07,7.09759717049901e-07,0.00127756749068982,0.00127756749068982,0.00127756749068982,0.839074273559823,0.618873381202921,2561.42150878906,6.40058252302246,0.0199601752823981,0.0199601752823981,10.7814353299733,9.66901651493243,0.0581901651364456
238,"CRDS_1","Plot1",1.5,731.834716796875,2.20383279505738,0.0409958707398997,2.12348139233777,2.28418419777699,-0.89332060493248,0.0290070249547687,-0.950174017282858,-0.836467192582103,0.463809289891684,0.0331483563916472,0.398838918831215,0.528779660952152,0.495213499205481,0.0147332769597428,0.466336457469187,0.524090540941775,27777,9.17694495445872,44.1,23,2.394690664751,0.2066867,-23.3,0.06975,3.165,3.85,1.617,1.867,143.241,0.133,1e+05,69,2024-09-23 10:30:00,33.1998085521378,0.206686664074159,1.61700938527497,3.16499982184715,3.85049736118094,1.69856426531548,11.9977427971077,100430.788133481,2,0.0697518615891647,0.4,0.5,0.02,1.505,6.517,6.666862338,3.853259314,1.27668624875271,1.27668624875271,118,1800,9.34323319294402e-07,9.34323319294402e-07,0.00168178197472992,0.00168178197472992,0.00168178197472992,0.840756055534553,0.620555163177651,2561.42150878906,6.40058252302246,0.0262754517839692,0.0262754517839692,10.8030448872807,9.6952919667164,0.0766011749251624
239,"CRDS_1","Plot1",1.5,731.834716796875,2.97341803324311,0.0520130732237211,2.87147304908118,3.07536301740504,-1.32137735541073,0.0377935454646463,-1.39545223995455,-1.2473024708669,0.489248739852573,0.0385514572909042,0.41368835744571,0.564809122259437,0.570053407228194,0.0170713147041584,0.536593840252538,0.603512974203849,35661,10.5911640167129,66.6,21.44,2.82520207896231,0.219325,-28.1,0.1006,3.03,3.346,1.434,1.867,137.244,0.133,1e+05,71,2024-09-23 11:00:00,32.8980232278732,0.219324955652298,1.43383778036737,3.02968447678001,3.34592339244181,1.60170373217872,12.1580509681087,100425.021355353,2,NA,0.4,0.5,0.02,1.35,5.122,6.548746543,3.850687507,1.02394011050056,NA,118.5,1800,7.49354920785136e-07,NA,0.00134883885741325,NA,0,0.842104894391966,0.620555163177651,2561.42150878906,6.40058252302246,0.0210736890362957,0,10.8203763910224,9.6952919667164,0.0614364066300334
240,"CRDS_1","Plot1",1.5,731.834716796875,3.40443343111908,0.086006705334295,3.23586134587791,3.57300551636025,-1.32855556472497,0.0545052592574619,-1.43538520287851,-1.22172592657143,0.393118406949713,0.0375082921775752,0.319602615342151,0.466634198557275,0.539274409368275,0.0267473132199212,0.486850004241306,0.591698814495244,30093,13.9794935699332,83.7,23.32,2.79188693481941,0.1597814,-13.2,0.05392,3.542,3.274,1.562,1.867,129.936,0.133,1e+05,73,2024-09-23 11:30:00,27.046428458467,0.159781350344285,1.56158461001608,3.54199846776051,3.27395902434249,1.41584999056648,12.6365129682992,100405.461272992,2,0.0539227466555233,0.4,0.5,0.02,1.388,5.431,6.479949471,3.85447093,0.771193972248408,0.771193972248408,119,1800,5.64386522275871e-07,5.64386522275871e-07,0.00101589574009657,0.00101589574009657,0.00101589574009657,0.843120790132062,0.621571058917747,2561.42150878906,6.40058252302246,0.0158719262886223,0.0158719262886223,10.8334298411984,9.71116389300503,0.0462716383349045
