"rn"	"Sensor"	"Source"	"SensorHeight"	"SourceArea"	"CE"	"CE_se"	"CE_lo"	"CE_hi"	"uCE"	"uCE_se"	"uCE_lo"	"uCE_hi"	"vCE"	"vCE_se"	"vCE_lo"	"vCE_hi"	"wCE"	"wCE_se"	"wCE_lo"	"wCE_hi"	"N_TD"	"TD_Time_avg"	"TD_Time_max"	"Max_Dist"	"UCE"	"Ustar"	"L"	"Zo"	"sUu"	"sVu"	"sWu"	"z_sWu"	"WD"	"d"	"N0"	"MaxFetch"	"Time"	"SH"	"UST"	"sigW"	"sigU"	"sigV"	"WS"	"airT"	"Pair"	"z_sonic"	"z0"	"kv"	"A"	"alpha"	"bw"	"C0"
"232"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.539846216750785	0.0295834265679656	0.481863064323802	0.597829369177769	-0.18823611605224	0.0123696152729747	-0.212480409937137	-0.163991822167343	0.121608394758469	0.00931550338498684	0.103350122632187	0.13986666688475	0.0647486303768981	0.00526060407737758	0.0544379110497836	0.0750593497040126	2997	15.1786453119786	53	15.24	0.268483020087693	0.0732745	-31.1	0.01265	4.017	3.948	1.927	1.868	131.294	0.132	1e+05	66	"23-Sep-2024 07:30:00"	1.09606283761719	0.0732744920212326	1.9273298604968	4.01746710860526	3.94812187767786	0.915030232716726	9.60846326196757	100452.68866918	2	0.012648435403057	0.4	0.5	0.02	1.823	10.571
"233"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.633008566273299	0.0332029924356283	0.567931109238226	0.698086023308372	-0.21772905984559	0.0138550960939995	-0.244884877879827	-0.190573241811354	0.148067334326602	0.0111268750244413	0.126258796052784	0.169875872600421	0.106861971215279	0.0093028562879502	0.0886284872437282	0.125095455186829	4340	11.8090552995392	45	13.83	0.336834711112998	0.09498	-38.1	0.0329	3.344	3.678	1.866	1.868	137.107	0.132	1e+05	64	"23-Sep-2024 08:00:00"	1.95376855876852	0.0949799821130012	1.86583500206018	3.34356274832244	3.67783531023013	0.959067476344795	10.3024489941249	100452.697169307	2	0.032901270567047	0.4	0.5	0.02	1.783	9.967
"234"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.713759486257113	0.0271769424409995	0.660493013137932	0.767025959376295	-0.350285712590376	0.0180691011675835	-0.385700928769326	-0.314870496411427	0.305890406917074	0.0217896071373243	0.263183044770741	0.348597769063408	0.170045232960305	0.0107945601620605	0.148888027731863	0.191202438188748	7657	8.91575029384877	28.7	16.36	0.680660980609603	0.1708164	-28.2	0.04315	3.067	3.508	1.654	1.868	126.633	0.132	1e+05	67	"23-Sep-2024 08:30:00"	15.4151799319325	0.170816396289697	1.65374118310629	3.06745489842699	3.50801369445778	1.60896909116226	11.1069195951238	100466.629838192	2	0.0431529671460811	0.4	0.5	0.02	1.557	7.067
"235"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.47143533586879	0.0199974833987317	0.432240514220905	0.510630157516676	-0.350555787331292	0.0180443660448727	-0.385922522973778	-0.315189051688806	0.239494710494415	0.0155355988789787	0.209045127658743	0.269944293330087	0.143298114196591	0.00970924664213528	0.12426811012628	0.162328118266901	5768	7.37224341192788	25	15.79	0.524835577457967	0.208685	-34.1	0.03702	3.074	3.23	1.494	1.868	128.882	0.132	1e+05	66	"23-Sep-2024 09:00:00"	23.2886013790216	0.208684977837544	1.49400880042627	3.07376431542047	3.22971160804493	2.04558477291441	11.3697836837794	100419.496922475	2	0.0370211005759914	0.4	0.5	0.02	1.42	5.708
"236"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.354407853245675	0.020350287739618	0.314521539426403	0.394294167064946	-0.234536615497114	0.0146569009725041	-0.263263961237252	-0.205809269756977	0.185064040663335	0.0149544239266125	0.155753553590365	0.214374527736305	0.101054617236834	0.00914267668501744	0.0831350833180675	0.1189741511556	4262	6.59589394650399	33	14.09	0.396377186311062	0.1909821	-21.7	0.02928	3.259	3.631	1.74	1.867	134.437	0.133	1e+05	65	"23-Sep-2024 09:30:00"	28.0897544023811	0.190982053451184	1.7395827324515	3.25866291158047	3.63101208064791	1.98395022193668	11.5248896156984	100444.544775854	2	0.0292845002468338	0.4	0.5	0.02	1.612	7.695
"237"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.37008719517762	0.0377414963301684	1.29611432629758	1.44406006405767	-0.773041088332208	0.0312339558482231	-0.834259257859814	-0.711822918804602	0.612959053210722	0.0272948050651515	0.559461570796996	0.666456535624447	0.254507442376037	0.0118629679446421	0.231256171026847	0.277758713725227	14295	11.3248364450582	62.3140171929262	17.93	1.18291596451494	0.1859602	-19.5	0.05673	3.35	3.334	1.526	1.867	121.062	0.133	1e+05	68	"23-Sep-2024 10:00:00"	28.8003718399275	0.185960177915679	1.52555250676564	3.35021511193595	3.33382202884357	1.62433845099702	11.7898497204511	100461.286991204	2	0.0567295374410671	0.4	0.5	0.02	1.403	5.559
"238"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.625460874974717	0.0192789302937129	0.58767440858005	0.663247341369384	-0.426285210340232	0.0166754112793933	-0.458968811469883	-0.393601609210581	0.345959307923128	0.0175285140434275	0.311603635862504	0.380314979983752	0.173691893312609	0.0078517704941097	0.158302519659908	0.18908126696531	8150	7.52363190184049	33.3	12.06	0.506871973941261	0.2066867	-23.3	0.06975	3.165	3.85	1.617	1.867	143.241	0.133	1e+05	63	"23-Sep-2024 10:30:00"	33.1998085521378	0.206686664074159	1.61700938527497	3.16499982184715	3.85049736118094	1.69856426531548	11.9977427971077	100430.788133481	2	0.0697518615891647	0.4	0.5	0.02	1.505	6.517
"239"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.10922866112844	0.0306725790121662	1.04911078329894	1.16934653895795	-0.764546257002767	0.0267073520643845	-0.816892338756095	-0.712200175249438	0.440102841605974	0.0237890402320679	0.393476615171431	0.486729068040517	0.272275747567785	0.0118683592860451	0.249013909255716	0.295537585879853	13323	8.97701718832095	66.6	15.22	0.782328317251312	0.219325	-28.1	0.1006	3.03	3.346	1.434	1.867	137.244	0.133	1e+05	64	"23-Sep-2024 11:00:00"	32.8980232278732	0.219324955652298	1.43383778036737	3.02968447678001	3.34592339244181	1.60170373217872	12.1580509681087	100425.021355353	2	0.100579016537314	0.4	0.5	0.02	1.35	5.122
"240"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.20449254198779	0.0401430561274935	1.12581264542551	1.28317243855007	-0.737320774392964	0.0297320552753122	-0.795595237259369	-0.679046311526559	0.355889926241121	0.0214453384447904	0.313857326500325	0.397922525981917	0.207284166630015	0.0102954389611295	0.187105232820086	0.227463100439945	10868	12.2914427677586	83.7	15.85	0.720496616020604	0.1597814	-13.2	0.05392	3.542	3.274	1.562	1.867	129.936	0.133	1e+05	66	"23-Sep-2024 11:30:00"	27.046428458467	0.159781350344285	1.56158461001608	3.54199846776051	3.27395902434249	1.41584999056648	12.6365129682992	100405.461272992	2	0.0539227466555233	0.4	0.5	0.02	1.388	5.431
"241"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.718735866866988	0.0217177912991973	0.676169262880607	0.761302470853369	-0.453281684591323	0.0188608286077758	-0.490248676820955	-0.41631469236169	0.408736191694124	0.0195576469793259	0.370403444021704	0.447068939366544	0.188794431879087	0.00836166586048449	0.172405669576042	0.205183194182132	9332	7.85869412386861	35.7254648901692	13.89	0.627277566025883	0.208275	-21.6	0.06833	3.005	4.097	1.591	1.867	138.468	0.133	1e+05	64	"23-Sep-2024 12:00:00"	36.7173265944479	0.208274978202622	1.59125616977567	3.0050798188192	4.09650668426817	1.72220515032559	13.2293144931655	100422.423120729	2	0.0683325621119989	0.4	0.5	0.02	1.473	6.2
